-0.347441,-0.24557,-0.024872
-0.353335,-0.247823,-0.024411
-0.324614,-0.249457,-0.025884
-0.295041,-0.250628,-0.024268
-0.329857,-0.249089,-0.026307
-0.301807,-0.248807,-0.025679
-0.31381,-0.24982,-0.024829
-0.314134,-0.247763,-0.023201
-0.341392,-0.245795,-0.023896
-0.242686,-0.246743,-0.025241
-0.248769,-0.247646,-0.023677
-0.23205,-0.248813,-0.022829
-0.174244,-0.246571,-0.024142
-0.149097,-0.246215,-0.024361
-0.20371,-0.248523,-0.024032
-0.161762,-0.245882,-0.025396
-0.16481,-0.247876,-0.023612
-0.095402,-0.246494,-0.025324
-0.124277,-0.246264,-0.024156
-0.132635,-0.249687,-0.02401
-0.165568,-0.24794,-0.024594
-0.220703,-0.246587,-0.025485
-0.252303,-0.245129,-0.025206
-0.238191,-0.244117,-0.025219
-0.262573,-0.244426,-0.024104
-0.230746,-0.246671,-0.024035
-0.25542,-0.246412,-0.024851
-0.259175,-0.24618,-0.024555
-0.263995,-0.243722,-0.024625
-0.249966,-0.24376,-0.024694
-0.244084,-0.246915,-0.026117
-0.266169,-0.243991,-0.024849
-0.249059,-0.245935,-0.025566
-0.238136,-0.245355,-0.023382
-0.261197,-0.243841,-0.024331
-0.265625,-0.246864,-0.024258
-0.277353,-0.242565,-0.025708
-0.263595,-0.246865,-0.025433
-0.243072,-0.247416,-0.024745
-0.224483,-0.245366,-0.024875
-0.228219,-0.244637,-0.024999
-0.26552,-0.245203,-0.02425
-0.302356,-0.244697,-0.024501
-0.317883,-0.245098,-0.024336
-0.280987,-0.245006,-0.025423
-0.322502,-0.244681,-0.025838
-0.304669,-0.243488,-0.026102
-0.337346,-0.245044,-0.025936
-0.281382,-0.244623,-0.023916
-0.325082,-0.246219,-0.025338
-0.311327,-0.248953,-0.024724
-0.329095,-0.24881,-0.02589
-0.310477,-0.248202,-0.023562
-0.27957,-0.248756,-0.02621
-0.294834,-0.246519,-0.023255
-0.245111,-0.246597,-0.024624
-0.229247,-0.245725,-0.025286
-0.207237,-0.244747,-0.025015
-0.205893,-0.247703,-0.024865
-0.257276,-0.245673,-0.024542
-0.269924,-0.244767,-0.02408
-0.232872,-0.243399,-0.025549
-0.207319,-0.244422,-0.024385
-0.163804,-0.245386,-0.024797
-0.159521,-0.246375,-0.025616
-0.182531,-0.243876,-0.024335
-0.1896,-0.244953,-0.024415
-0.190219,-0.245004,-0.025325
-0.15423,-0.246501,-0.024595
-0.188277,-0.244165,-0.024433
-0.14761,-0.244468,-0.024523
-0.130021,-0.244001,-0.023918
-0.090891,-0.244031,-0.024967
-0.088913,-0.246793,-0.024289
-0.048471,-0.248708,-0.023367
-0.103552,-0.247532,-0.023763
-0.142593,-0.246716,-0.023774
-0.151428,-0.246743,-0.02504
-0.092657,-0.247669,-0.024318
-0.029434,-0.246763,-0.024838
-0.053412,-0.244969,-0.023799
-0.107232,-0.24489,-0.025251
-0.193829,-0.246098,-0.026433
-0.164367,-0.246735,-0.025586
-0.206879,-0.245792,-0.024214
-0.240444,-0.246312,-0.02279
-0.252745,-0.245209,-0.024764
-0.232318,-0.245259,-0.024883
-0.213771,-0.24753,-0.025266
-0.293064,-0.246187,-0.025098
-0.374332,-0.245192,-0.024832
-0.45134,-0.24472,-0.025194
-0.465193,-0.247077,-0.024562
-0.47261,-0.248138,-0.023242
-0.459331,-0.249232,-0.023942
-0.524294,-0.248063,-0.025204
-0.570066,-0.24745,-0.024526
-0.606559,-0.243519,-0.023777
-0.579732,-0.248255,-0.02427
-0.657351,-0.248473,-0.025185
-0.69572,-0.246644,-0.026078
-0.732682,-0.244814,-0.023941
-0.719364,-0.245115,-0.0237
-0.793184,-0.245365,-0.026135
-0.815502,-0.246161,-0.025313
-0.898298,-0.245564,-0.024771
-0.861613,-0.245379,-0.025086
-0.887698,-0.246054,-0.025065
-0.968176,-0.245738,-0.024816
-0.91215,-0.245339,-0.024833
-0.920953,-0.245821,-0.026173
-0.864649,-0.246322,-0.022761
-0.87292,-0.248068,-0.025364
-0.839141,-0.248891,-0.0252
-0.761823,-0.248027,-0.024985
-0.747733,-0.247676,-0.025438
-0.79479,-0.250315,-0.024802
-0.805556,-0.251882,-0.02587
-0.754665,-0.248331,-0.024535
-0.692637,-0.245876,-0.024767
-0.646886,-0.244519,-0.02497
-0.578267,-0.245462,-0.025105
-0.457864,-0.244287,-0.024173
-0.470553,-0.243625,-0.025166
-0.489362,-0.243554,-0.024645
-0.571732,-0.242723,-0.02461
-0.620512,-0.247144,-0.023732
-0.596584,-0.247443,-0.025213
-0.706524,-0.246095,-0.024342
-0.750164,-0.24934,-0.023604
-0.709897,-0.247894,-0.026098
-0.692938,-0.246437,-0.023492
-0.795594,-0.247456,-0.023693
-0.863318,-0.24568,-0.024875
-0.834502,-0.248258,-0.025471
-0.753001,-0.245351,-0.024791
-0.780513,-0.248812,-0.025032
-0.789375,-0.247525,-0.025098
-0.894733,-0.246447,-0.024527
-0.906897,-0.245627,-0.025957
-0.950455,-0.244727,-0.023576
-0.853715,-0.246339,-0.023974
-0.860103,-0.246583,-0.023975
-0.908835,-0.248145,-0.025265
-0.99866,-0.247316,-0.024448
-0.947299,-0.248997,-0.024369
-0.961045,-0.247982,-0.024038
-1.005377,-0.246411,-0.023186
-1.066254,-0.245132,-0.024131
-1.017741,-0.246486,-0.024005
-1.008305,-0.247043,-0.023632
-1.068823,-0.249251,-0.023557
-1.065807,-0.248542,-0.025006
-1.09668,-0.242958,-0.025286
-1.102667,-0.246399,-0.026192
-1.066916,-0.243482,-0.023994
-1.018193,-0.24479,-0.023972
-0.894065,-0.244271,-0.02454
-0.857496,-0.242675,-0.024794
-0.920675,-0.245068,-0.023912
-0.890601,-0.246004,-0.024926
-0.902535,-0.24534,-0.025319
-0.90133,-0.24743,-0.025742
-0.801229,-0.247107,-0.025459
-0.762073,-0.246517,-0.025929
-0.751203,-0.246491,-0.025487
-0.748606,-0.247949,-0.025156
-0.73255,-0.248624,-0.026151
-0.730579,-0.248643,-0.02475
-0.742771,-0.248312,-0.026336
-0.710678,-0.246071,-0.024419
-0.740327,-0.249728,-0.025182
-0.761654,-0.249476,-0.026008
-0.694349,-0.249849,-0.025165
-0.645645,-0.249782,-0.024738
-0.586458,-0.251398,-0.025556
-0.573971,-0.249529,-0.024999
-0.579772,-0.25331,-0.025796
-0.622158,-0.254847,-0.025607
-0.669455,-0.253387,-0.025385
-0.651265,-0.254477,-0.024919
-0.674827,-0.252831,-0.025649
-0.640013,-0.254805,-0.025048
-0.595633,-0.252989,-0.023487
-0.44001,-0.251371,-0.026203
-0.346326,-0.253476,-0.028457
-0.254581,-0.256849,-0.028799
-0.127411,-0.258301,-0.027704
-0.046436,-0.260309,-0.02741
0.017491,-0.259192,-0.027899
0.159737,-0.25969,-0.027807
0.394706,-0.259182,-0.025701
0.598853,-0.256773,-0.02629
0.680195,-0.259349,-0.025572
0.760314,-0.258869,-0.027214
0.820469,-0.258174,-0.025379
0.901453,-0.257778,-0.026176
0.942209,-0.259894,-0.024279
0.995779,-0.263157,-0.02472
1.044985,-0.264663,-0.024172
1.102856,-0.264042,-0.025557
1.108528,-0.264917,-0.025552
1.133622,-0.26668,-0.024028
1.15977,-0.267891,-0.024199
1.163178,-0.267339,-0.023489
1.224138,-0.26665,-0.024658
1.212035,-0.263045,-0.024066
1.241283,-0.26363,-0.024596
1.258274,-0.263363,-0.024951
1.302681,-0.262288,-0.024942
1.347027,-0.264773,-0.025386
1.352519,-0.265831,-0.025113
1.372035,-0.265123,-0.0255
1.407872,-0.264112,-0.025894
1.453173,-0.265194,-0.025524
1.449667,-0.264731,-0.024998
1.477638,-0.263582,-0.024822
1.490532,-0.266908,-0.024545
1.516288,-0.2667,-0.024566
1.539515,-0.265952,-0.02565
1.576366,-0.263716,-0.025173
1.623702,-0.264526,-0.025373
1.650988,-0.267465,-0.02412
1.683328,-0.271992,-0.024696
1.710333,-0.274173,-0.024179
1.732032,-0.271869,-0.02414
1.796022,-0.27564,-0.02546
1.789783,-0.274144,-0.025487
1.828305,-0.271711,-0.024404
1.863406,-0.268176,-0.02478
1.8759,-0.273931,-0.024889
1.911618,-0.273117,-0.024915
1.923919,-0.275032,-0.024178
1.958073,-0.27742,-0.026049
1.99915,-0.276449,-0.024482
2.037338,-0.277694,-0.024646
2.068043,-0.277747,-0.024813
2.089626,-0.280918,-0.025904
2.112848,-0.278929,-0.024368
2.139056,-0.277432,-0.025206
2.20697,-0.280757,-0.023193
2.227222,-0.280814,-0.024586
2.225491,-0.277885,-0.024888
2.274525,-0.278766,-0.024691
2.288206,-0.279732,-0.024806
2.307546,-0.279849,-0.024944
2.357764,-0.28095,-0.025039
2.379312,-0.281114,-0.025771
2.393764,-0.282738,-0.025589
2.437294,-0.284765,-0.024257
2.448576,-0.28559,-0.024519
2.48471,-0.285631,-0.025125
2.517072,-0.283355,-0.024193
2.534361,-0.283906,-0.024499
2.559114,-0.281137,-0.025106
2.588484,-0.282191,-0.024413
2.626125,-0.283426,-0.024704
2.657145,-0.280372,-0.026008
2.676852,-0.284605,-0.024728
2.703665,-0.28719,-0.024082
2.748544,-0.287414,-0.024097
2.772863,-0.290029,-0.024053
2.81047,-0.289672,-0.024653
2.848443,-0.29045,-0.023472
2.869743,-0.290506,-0.024405
2.905265,-0.291473,-0.026069
2.923804,-0.293913,-0.025479
2.941812,-0.293255,-0.024684
2.979012,-0.294447,-0.024873
3.00084,-0.292665,-0.025614
3.065273,-0.292348,-0.025031
3.098963,-0.294524,-0.024401
3.125801,-0.298243,-0.026404
3.17095,-0.299405,-0.024438
3.203918,-0.299286,-0.02578
3.242731,-0.297255,-0.024593
3.26004,-0.302828,-0.024424
3.266175,-0.303195,-0.024883
3.310313,-0.301998,-0.023277
3.339619,-0.303718,-0.024656
3.342737,-0.301686,-0.023927
3.364978,-0.299867,-0.025258
3.399908,-0.303661,-0.025656
3.409955,-0.303147,-0.023322
3.427532,-0.304539,-0.023793
3.461262,-0.301052,-0.024598
3.480279,-0.299671,-0.024606
3.509294,-0.302165,-0.02403
3.553013,-0.306964,-0.023783
3.565797,-0.310228,-0.024838
3.573987,-0.307529,-0.025201
3.607127,-0.312941,-0.023775
3.651999,-0.312001,-0.024346
3.675717,-0.310645,-0.021568
3.703524,-0.312101,-0.022446
3.719936,-0.317169,-0.023033
3.753337,-0.319226,-0.023933
3.798722,-0.319661,-0.024146
3.888727,-0.325322,-0.02807
3.935368,-0.321879,-0.027752
3.944031,-0.32097,-0.02906
3.999297,-0.31906,-0.027771
4.038844,-0.320258,-0.027188
4.088388,-0.322763,-0.027664
4.112997,-0.32233,-0.027436
4.140125,-0.322861,-0.028394
4.171167,-0.325792,-0.028001
4.186992,-0.322826,-0.028485
4.23349,-0.324603,-0.028151
4.26501,-0.324144,-0.028273
4.309307,-0.324611,-0.027113
4.336073,-0.326311,-0.027528
4.377992,-0.32667,-0.027132
4.415887,-0.327585,-0.026895
4.460652,-0.325179,-0.026175
4.515011,-0.327189,-0.026619
4.543373,-0.329666,-0.02587
4.579718,-0.329511,-0.02473
4.623027,-0.331639,-0.026057
4.640986,-0.330478,-0.02556
4.673337,-0.328193,-0.024034
4.697396,-0.329609,-0.024928
4.723187,-0.330185,-0.024008
4.755025,-0.335075,-0.024091
4.784545,-0.334032,-0.024391
4.806655,-0.331837,-0.024832
4.86599,-0.338211,-0.023224
4.880442,-0.338173,-0.024385
4.908074,-0.336993,-0.023148
4.930391,-0.33698,-0.023
4.930939,-0.337576,-0.023165
4.973169,-0.33401,-0.022066
5.007113,-0.335779,-0.023217
5.05753,-0.338205,-0.02346
5.084872,-0.336631,-0.023981
5.129508,-0.33674,-0.022962
5.165658,-0.338581,-0.024798
5.207062,-0.339108,-0.023321
5.24221,-0.33466,-0.023522
5.266198,-0.334285,-0.024552
5.304857,-0.333491,-0.022224
5.329634,-0.33419,-0.022076
5.340785,-0.332225,-0.021718
5.373894,-0.332828,-0.02269
5.389489,-0.335135,-0.021389
5.39856,-0.332282,-0.021722
5.417148,-0.331488,-0.021984
5.464796,-0.329266,-0.020913
5.464625,-0.329366,-0.021883
5.541614,-0.337512,-0.024909
5.591574,-0.34337,-0.026875
5.625303,-0.347484,-0.027193
5.653618,-0.350524,-0.025635
5.660601,-0.351748,-0.025737
5.727727,-0.353936,-0.02642
5.73045,-0.356545,-0.027019
5.750578,-0.355892,-0.027049
5.787666,-0.356417,-0.026269
5.846198,-0.35629,-0.025737
5.883544,-0.357223,-0.026166
5.924402,-0.360627,-0.026937
5.956729,-0.358998,-0.025471
5.992853,-0.359369,-0.026499
6.01792,-0.360048,-0.025084
6.030206,-0.358992,-0.025409
6.097216,-0.359973,-0.024884
6.13485,-0.361398,-0.025269
6.138893,-0.359067,-0.024331
6.197316,-0.361559,-0.023886
6.239647,-0.361789,-0.023433
6.257875,-0.360687,-0.022827
6.258352,-0.36233,-0.023579
6.313801,-0.360032,-0.021384
6.316616,-0.35593,-0.022939
6.372096,-0.354829,-0.021737
6.398828,-0.351365,-0.021633
6.423135,-0.350301,-0.020869
6.43892,-0.351009,-0.022433
6.488258,-0.365004,-0.02268
6.552805,-0.366674,-0.024857
6.595489,-0.365143,-0.025015
6.64441,-0.365692,-0.02586
6.656516,-0.364257,-0.024995
6.71542,-0.365199,-0.025062
6.733118,-0.365379,-0.02603
6.758366,-0.36716,-0.02566
6.781247,-0.367772,-0.025228
6.80921,-0.365678,-0.025237
6.843191,-0.366332,-0.025915
6.862863,-0.364689,-0.024225
6.870626,-0.365903,-0.024312
6.902016,-0.364929,-0.025087
6.93633,-0.362473,-0.024872
6.964317,-0.358808,-0.022202
6.989885,-0.35794,-0.022483
7.006772,-0.358607,-0.022092
7.084997,-0.371069,-0.025149
7.135082,-0.372267,-0.025756
7.179081,-0.372907,-0.026312
7.213544,-0.371558,-0.024944
7.232467,-0.374116,-0.024087
7.255303,-0.374784,-0.026032
7.270593,-0.376969,-0.025057
7.290299,-0.375163,-0.02579
7.317957,-0.373802,-0.024176
7.342142,-0.374133,-0.023346
7.383095,-0.376521,-0.024009
7.401043,-0.378018,-0.022901
7.484937,-0.385405,-0.026017
7.531084,-0.388361,-0.024897
7.569108,-0.385667,-0.024253
7.622499,-0.382244,-0.024652
7.613517,-0.381315,-0.023373
7.627876,-0.379976,-0.02298
7.645074,-0.380594,-0.020619
7.682156,-0.377929,-0.021631
7.673181,-0.37401,-0.021004
7.680394,-0.373135,-0.020278
7.77199,-0.376407,-0.024338
7.797415,-0.379005,-0.025447
7.831887,-0.381768,-0.0238
7.878043,-0.38308,-0.022554
7.879674,-0.383257,-0.022653
7.916186,-0.38048,-0.021286
7.93215,-0.38124,-0.019751
7.999039,-0.387323,-0.027217
8.040269,-0.389275,-0.026188
8.062089,-0.393091,-0.025015
8.103277,-0.389445,-0.022514
8.097905,-0.38471,-0.022998
8.141546,-0.383042,-0.019613
8.193462,-0.38923,-0.02537
8.22528,-0.392029,-0.02558
8.232893,-0.391799,-0.025051
8.275596,-0.390356,-0.021002
8.282467,-0.387988,-0.021941
8.341541,-0.389809,-0.022752
8.382362,-0.387784,-0.02218
8.401736,-0.392229,-0.020203
8.419001,-0.391006,-0.019561
8.47518,-0.393548,-0.022844
8.497402,-0.394536,-0.023122
8.524143,-0.396637,-0.024062
8.54136,-0.399612,-0.022257
8.587824,-0.399842,-0.023367
8.626943,-0.398899,-0.022653
8.667063,-0.393092,-0.01851
8.674643,-0.392901,-0.020458
8.708589,-0.395322,-0.022986
8.740242,-0.397079,-0.02368
8.761557,-0.399062,-0.023059
8.769927,-0.398832,-0.025046
8.823182,-0.40004,-0.02636
8.841075,-0.404995,-0.022512
8.828003,-0.411619,-0.022313
8.867734,-0.410555,-0.019786
8.899115,-0.399342,-0.001507
8.981246,-0.383201,0.026107
8.99803,-0.377509,0.045852
9.041107,-0.366892,0.075189
9.028707,-0.371991,0.080974
9.061733,-0.354979,0.108784
9.09157,-0.355712,0.127593
9.126598,-0.339302,0.165185
9.15494,-0.310226,0.182458
9.197784,-0.286587,0.211082
9.216194,-0.283536,0.223477
9.23548,-0.282023,0.252321
9.267754,-0.253147,0.282206
9.282153,-0.240333,0.293452
9.328421,-0.222012,0.328906
9.327261,-0.219094,0.336811
9.368556,-0.19626,0.381875
9.396375,-0.17027,0.405
9.424537,-0.14905,0.435361
9.449398,-0.118381,0.455817
9.434395,-0.117139,0.47813
9.482414,-0.079368,0.510233
9.487378,-0.075947,0.536618
9.509183,-0.052007,0.558356
9.544477,-0.027628,0.586139
9.572582,0.004836,0.612667
9.583881,0.016054,0.645521
9.598132,0.044982,0.668028
9.642726,0.088801,0.697044
9.645658,0.112072,0.725564
9.660772,0.134851,0.757686
9.662235,0.140721,0.774278
9.695778,0.185249,0.803398
9.678404,0.191334,0.831744
9.720953,0.25339,0.864269
9.71411,0.249235,0.883429
9.732312,0.273736,0.905682
9.734133,0.325902,0.941144
9.737499,0.350409,0.963825
9.750989,0.378199,0.992613
9.776487,0.421956,1.01202
9.770501,0.459048,1.048845
9.781159,0.486647,1.07152
9.797761,0.524942,1.109054
9.813955,0.543589,1.13158
9.811613,0.614982,1.1679
9.801814,0.646672,1.187791
9.803486,0.683102,1.21476
9.813066,0.73249,1.248172
9.819695,0.744668,1.279944
9.852602,0.817399,1.312006
9.840016,0.817767,1.331771
9.828804,0.845718,1.34745
9.822718,0.840924,1.386962
9.820468,0.866045,1.408557
9.8155,0.879137,1.4331
9.791271,0.929809,1.45047
9.803886,0.976774,1.495089
9.807801,1.035827,1.517185
9.805224,1.071429,1.553319
9.806736,1.111344,1.588666
9.790984,1.145095,1.613836
9.78107,1.17839,1.649901
9.771513,1.182822,1.665834
9.775823,1.251199,1.700552
9.773057,1.279287,1.71836
9.766245,1.299214,1.723489
9.726319,1.32746,1.716657
9.697247,1.322664,1.7133
9.674478,1.33148,1.709153
9.673739,1.340012,1.711255
9.645707,1.371423,1.703175
9.634982,1.39556,1.70398
9.652091,1.451376,1.722782
9.666771,1.482063,1.72689
9.678998,1.511632,1.732397
9.655949,1.547071,1.7255
9.653324,1.587373,1.727479
9.647526,1.616567,1.727417
9.64797,1.645414,1.729209
9.654634,1.68136,1.730564
9.66408,1.715133,1.728672
9.625152,1.751937,1.726811
9.618227,1.790036,1.725497
9.609274,1.804523,1.711221
9.609234,1.84488,1.72853
9.613357,1.882506,1.734477
9.620895,1.911899,1.724688
9.621515,1.940825,1.737387
9.589953,1.980185,1.724871
9.581306,2.021611,1.723536
9.578333,2.056787,1.727054
9.577695,2.095456,1.73241
9.577671,2.133048,1.7325
9.584488,2.167908,1.726563
9.571909,2.199127,1.737512
9.568856,2.245225,1.738941
9.578793,2.285863,1.734096
9.541488,2.32568,1.726547
9.528036,2.372887,1.729841
9.513742,2.408525,1.707307
9.512887,2.444633,1.704231
9.522751,2.468856,1.703601
9.54219,2.509373,1.70006
9.534092,2.551614,1.657859
9.537184,2.578056,1.646958
9.556877,2.596585,1.631851
9.55783,2.649569,1.607911
9.568939,2.68639,1.604138
9.573266,2.713226,1.600149
9.558323,2.748951,1.58336
9.56524,2.787431,1.571791
9.570465,2.828395,1.570014
9.573561,2.869948,1.571867
9.572475,2.907019,1.575957
9.570849,2.919139,1.573555
9.571551,2.984929,1.574779
9.571126,3.024167,1.573834
9.572533,3.054956,1.575738
9.574736,3.083772,1.578219
9.57032,3.083986,1.574547
9.572996,3.117939,1.577645
9.572818,3.148582,1.577299
9.577894,3.178953,1.578452
9.576608,3.203971,1.577043
9.572383,3.231248,1.577795
9.574522,3.25079,1.580867
9.589547,3.309584,1.568376
9.594343,3.341738,1.572563
9.59418,3.37801,1.572385
9.591185,3.411261,1.574022
9.591612,3.452995,1.572622
9.589076,3.48969,1.5783
9.584153,3.530194,1.577388
9.585024,3.566812,1.57911
9.579368,3.60541,1.579212
9.578077,3.620071,1.581856
9.567213,3.686379,1.579726
9.565481,3.726588,1.583129
9.56421,3.752002,1.584483
9.565533,3.75926,1.581881
9.560356,3.824945,1.580856
9.553716,3.86034,1.567107
9.544523,3.896631,1.566147
9.541398,3.925624,1.56896
9.539166,3.957219,1.56975
9.534863,3.992879,1.571857
9.534561,4.021235,1.574325
9.530452,4.043097,1.574202
9.528852,4.047079,1.575468
9.532638,4.103233,1.574666
9.527383,4.138155,1.576853
9.532207,4.172544,1.579833
9.53234,4.18247,1.580296
9.533989,4.205113,1.581611
9.530734,4.227455,1.581398
9.5308,4.258615,1.581525
9.544256,4.297992,1.571696
9.550782,4.381477,1.576377
9.557351,4.438393,1.580962
9.555632,4.473022,1.579454
9.551751,4.515349,1.582098
9.549978,4.553353,1.587322
9.547768,4.592773,1.585404
9.542489,4.618958,1.585058
9.543136,4.65185,1.585812
9.538311,4.65229,1.586518
9.536381,4.689286,1.586688
9.533841,4.712192,1.588846
9.529383,4.765777,1.588471
9.530533,4.759103,1.587772
9.530295,4.809616,1.589937
9.541458,4.819356,1.584521
9.544192,4.854509,1.58417
9.543662,4.912855,1.583998
9.546874,4.942259,1.584105
9.543989,4.972197,1.584697
9.542971,5.003006,1.58697
9.536522,5.034509,1.586771
9.536754,5.056379,1.586795
9.539281,5.080177,1.58545
9.537109,5.106176,1.585726
9.544515,5.135581,1.581694
9.543965,5.16792,1.582505
9.561132,5.213846,1.567115
9.573039,5.253644,1.567218
9.574946,5.294654,1.568744
9.573947,5.336938,1.571373
9.572605,5.372846,1.573594
9.573228,5.409442,1.57185
9.571399,5.451792,1.575586
9.565628,5.487337,1.57224
9.56065,5.529466,1.577068
9.560049,5.563067,1.574685
9.560382,5.596371,1.577143
9.556484,5.631401,1.579298
9.559533,5.66331,1.576209
9.557032,5.692381,1.580478
9.550088,5.722433,1.58173
9.553778,5.750431,1.580425
9.552449,5.783072,1.581759
9.54669,5.811553,1.583703
9.545826,5.811343,1.582892
9.548703,5.838022,1.582861
9.544518,5.866025,1.583833
9.548656,5.894827,1.584306
9.547988,5.919696,1.584684
9.547258,5.950204,1.58518
9.547114,5.976053,1.585236
9.567407,6.001899,1.567139
9.586944,6.039947,1.564521
9.592106,6.075551,1.561952
9.596277,6.113596,1.562679
9.599478,6.141359,1.565098
9.596045,6.178306,1.567613
9.590029,6.217422,1.571797
9.584496,6.27867,1.575754
9.575368,6.289002,1.578629
9.57012,6.321025,1.58118
9.560244,6.351664,1.582853
9.548671,6.388458,1.586477
9.545873,6.420096,1.586324
9.53636,6.455176,1.590574
9.532713,6.48115,1.589913
9.52275,6.508739,1.592031
9.517922,6.536106,1.591252
9.540429,6.571839,1.581362
9.555822,6.609696,1.580982
9.553437,6.645208,1.58215
9.548495,6.686284,1.584933
9.542265,6.721244,1.585523
9.532191,6.753682,1.587983
9.524493,6.776996,1.590284
9.523802,6.802723,1.590045
9.519288,6.845113,1.591597
9.507025,6.876698,1.592669
9.535687,6.909835,1.584748
9.53984,6.958588,1.583318
9.541341,6.975887,1.585272
9.527222,7.039593,1.58934
9.525182,7.043143,1.590982
9.520324,7.069286,1.590858
9.535844,7.099436,1.577939
9.542741,7.132953,1.577183
9.53715,7.162257,1.584511
9.526575,7.209978,1.587799
9.543897,7.228872,1.583338
9.543238,7.264401,1.584652
9.552425,7.285143,1.573931
9.557404,7.300902,1.574958
9.569914,7.349678,1.568064
9.575145,7.350019,1.567872
9.577705,7.367726,1.565406
9.572178,7.390676,1.566221
9.587776,7.437082,1.562126
9.591335,7.45847,1.559658
9.591389,7.452424,1.56047
9.59542,7.498501,1.559662
9.585548,7.531492,1.562105
9.57106,7.553262,1.567902
9.579895,7.589024,1.564988
9.581668,7.613757,1.563951
9.567259,7.675915,1.57318
9.554268,7.6849,1.578035
9.538908,7.731566,1.582054
9.527298,7.735542,1.582624
9.525931,7.76345,1.582759
